,external_id,station_id,short_name,eightd_has_key_dispenser,legacy_id,electric_bike_surcharge_waiver,capacity,has_kiosk,rental_methods,name,lon,rental_uris,lat,station_type,eightd_station_services,region_id,region_code,address,dockless_bikes_parking_zone_capacity,rack_model,client_station_id,target_bike_capacity,target_scooter_capacity
25,a3a59ec3-a135-11e9-9cda-0a87ae2ba916,a3a59ec3-a135-11e9-9cda-0a87ae2ba916,13073,False,119,False,19,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Ashland Ave & Lake St,-87.66717,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.88592,classic,[],,,,,,,,
26,f0f9f5dc-3d3f-4a32-aa3e-b87566e44de9,f0f9f5dc-3d3f-4a32-aa3e-b87566e44de9,20103,False,684,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Prospect Sq & 91st St,-87.6675239,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.7282338,classic,[],,,,,,,,
27,a3a7f0ba-a135-11e9-9cda-0a87ae2ba916,a3a7f0ba-a135-11e9-9cda-0a87ae2ba916,13134,False,215,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Damen Ave & Madison St,-87.67493,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.88137,classic,[],,,,,,,,
28,a3a528d0-a135-11e9-9cda-0a87ae2ba916,a3a528d0-a135-11e9-9cda-0a87ae2ba916,KA1503000021,False,95,False,11,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Stony Island Ave & 64th St,-87.586647,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.778881,classic,[],,,,,,,,
29,a3b1d532-a135-11e9-9cda-0a87ae2ba916,a3b1d532-a135-11e9-9cda-0a87ae2ba916,16918,False,544,False,11,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Austin Blvd & Madison St,-87.774453,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.880281,classic,[],,,,,,,,
30,a3ac7e9a-a135-11e9-9cda-0a87ae2ba916,a3ac7e9a-a135-11e9-9cda-0a87ae2ba916,15446,False,367,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Racine Ave & 35th St,-87.65621066093445,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.83068856472101,classic,[],,,,,,,,
31,e63300bd-4ca3-4255-adfd-522289d68b8a,e63300bd-4ca3-4255-adfd-522289d68b8a,20121,False,687,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Loomis Blvd & 84th St,-87.65841007232666,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.741486528618054,classic,[],,,,,,,,
32,a3b0fae6-a135-11e9-9cda-0a87ae2ba916,a3b0fae6-a135-11e9-9cda-0a87ae2ba916,525,False,525,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Glenwood Ave & Touhy Ave,-87.666058,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",42.012701,classic,[],,,,,,,,
33,a3aa0bb7-a135-11e9-9cda-0a87ae2ba916,a3aa0bb7-a135-11e9-9cda-0a87ae2ba916,13109,False,294,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Broadway & Berwyn Ave,-87.659753,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.978353,classic,[],,,,,,,,
34,759171ce-f355-4740-948d-e14bb8f7dc0e,759171ce-f355-4740-948d-e14bb8f7dc0e,20214,False,704,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Avenue O & 134th St,-87.53967136144637,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.65186780228521,classic,[],,,,,,,,
